TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,TransactionDate,PreviousTransactionDate,BinningAge,Target
171.16,51.0,42.0,1.0,6126.5,Debit,New York,Online,Retired,2023-09-28 16:33:08,2024-11-04 08:11:02,Medium,1
37.64999999999998,27.0,109.0,1.0,411.77999999999975,Credit,San Jose,Online,Student,2023-09-25 17:29:01,2024-11-04 08:11:02,Low,2
25.769999999999982,68.0,18.0,1.0,4331.54,Debit,Memphis,Online,Retired,2023-10-02 16:32:31,2024-11-04 08:06:40,High,1
789.8,40.0,94.0,1.0,13948.09,Debit,Jacksonville,ATM,Doctor,2023-07-10 16:04:39,2024-11-04 08:07:32,Low,0
806.97,25.0,11.0,1.0,102.19999999999982,Debit,Seattle,Online,Student,2023-03-07 17:48:05,2024-11-04 08:08:53,Very Low,2
364.81,25.0,53.0,1.0,1145.2299999999996,Debit,Charlotte,Online,Student,,2024-11-04 08:07:19,Very Low,2
490.82,26.0,114.0,1.0,8704.27,Debit,Kansas City,ATM,Engineer,2023-06-01 18:04:35,2024-11-04 08:09:41,Very Low,0
311.28,49.0,198.0,1.0,135.96000000000004,Debit,Atlanta,Branch,Doctor,2023-05-22 16:41:12,2024-11-04 08:09:13,Medium,2
85.03,51.0,48.0,1.0,4597.57,Debit,San Diego,ATM,Retired,2023-04-10 16:52:51,2024-11-04 08:06:59,Medium,1
307.75,64.0,63.0,1.0,1061.58,Debit,Detroit,Branch,Doctor,2023-04-12 17:54:47,2024-11-04 08:10:03,High,1
333.67,36.0,68.0,1.0,9238.08,Debit,Fort Worth,Online,Engineer,2023-07-06 18:09:06,2024-11-04 08:08:44,Low,0
372.08,66.0,63.0,1.0,13330.74,Debit,Houston,Branch,Doctor,2023-03-06 16:37:23,2024-11-04 08:12:15,High,0
502.9,26.0,141.0,1.0,341.2399999999998,Credit,Fresno,Online,Student,2023-09-18 17:13:32,2024-11-04 08:08:40,Very Low,2
103.81,36.0,34.0,1.0,7044.63,Debit,Oklahoma City,ATM,Doctor,2023-09-27 16:39:38,2024-11-04 08:11:54,Low,0
69.43,30.0,162.0,1.0,9281.85,Debit,Las Vegas,ATM,Engineer,2023-02-06 17:38:53,2024-11-04 08:08:31,Low,0
110.4,56.0,62.0,1.0,8639.36,Credit,San Diego,ATM,Doctor,2023-09-21 16:52:18,2024-11-04 08:08:33,Medium,0
275.65,28.0,13.999999999999986,1.0,4957.57,Credit,Atlanta,Branch,Engineer,2023-08-14 16:52:32,,Low,2
251.8,62.0,102.0,1.0,11796.66,Debit,Mesa,ATM,Doctor,2023-04-03 16:14:34,2024-11-04 08:10:15,Medium,0
334.07,59.0,200.0,1.0,7306.79,Debit,New York,Branch,Engineer,2023-08-11 17:27:16,2024-11-04 08:10:28,Medium,1
52.44,27.0,87.0,1.0,3157.75,Debit,Raleigh,Online,Student,2023-09-06 18:56:24,2024-11-04 08:09:31,Low,2
141.37,46.0,77.0,1.0,1019.7700000000004,Debit,Denver,Online,Engineer,2023-07-21 16:54:10,2024-11-04 08:11:41,Medium,2
211.7,50.0,205.0,1.0,12272.78,Credit,Chicago,Online,Doctor,2023-11-13 16:58:19,2024-11-04 08:07:08,Medium,0
308.23,60.0,23.0,1.0,4150.63,Debit,Las Vegas,ATM,Retired,2023-04-17 16:12:22,2024-11-04 08:11:35,Medium,1
111.41,21.0,181.0,1.0,1204.1099999999997,Debit,Chicago,Branch,Student,2023-12-27 17:18:17,2024-11-04 08:10:44,Very Low,2
675.49,61.0,159.0,1.0,1893.0,Debit,Charlotte,ATM,Retired,2023-03-15 16:16:53,2024-11-04 08:10:47,Medium,1
29.720000000000027,26.0,38.0,1.0,1059.62,Debit,San Antonio,ATM,Student,2023-07-19 17:16:18,,Very Low,2
301.73,67.0,163.0,1.0,990.7399999999998,Debit,Tucson,Online,Doctor,,2024-11-04 08:07:10,High,1
294.61,60.0,74.0,1.0,7375.59,Debit,Omaha,Branch,Retired,2023-09-28 18:53:02,2024-11-04 08:07:33,Medium,1
106.43000000000004,52.0,164.0,1.0,9403.12,Credit,Phoenix,ATM,Engineer,2023-04-17 17:32:12,2024-11-04 08:10:35,Medium,0
381.52,36.0,79.0,1.0,5798.92,Debit,Seattle,Online,Doctor,2023-11-20 16:42:12,2024-11-04 08:11:07,Low,0
5.660000000000025,40.0,33.0,1.0,5434.64,Debit,Fresno,Branch,Engineer,2023-12-04 18:43:37,2024-11-04 08:11:43,Low,1
209.09,48.0,203.0,1.0,9100.81,Debit,Virginia Beach,ATM,Doctor,2023-11-07 18:44:46,2024-11-04 08:06:31,Medium,0
521.81,47.0,34.0,1.0,4750.96,Debit,Virginia Beach,ATM,Engineer,2023-11-16 17:26:37,2024-11-04 08:07:27,Medium,1
588.36,33.0,134.0,1.0,8434.99,Debit,Charlotte,Online,Engineer,2023-01-09 16:08:44,2024-11-04 08:10:22,Low,0
146.67,20.0,273.0,1.0,1569.75,Debit,Albuquerque,Online,Student,2023-10-31 16:05:00,2024-11-04 08:11:06,Very Low,2
57.34,27.0,81.0,1.0,1100.6400000000003,Debit,Atlanta,Online,Student,2023-10-23 16:03:49,2024-11-04 08:10:22,Low,2
294.77,77.0,101.0,1.0,2272.17,Debit,Philadelphia,Online,Retired,2023-10-10 17:16:59,2024-11-04 08:10:02,High,1
881.32,31.0,59.0,1.0,2287.93,,El Paso,Online,Engineer,2023-08-31 17:29:03,2024-11-04 08:06:52,Low,2
162.59,64.0,19.0,1.0,7104.83,Debit,Indianapolis,Branch,Retired,2023-02-22 16:18:32,2024-11-04 08:08:46,High,1
56.150000000000006,31.0,77.0,1.0,13265.920000000002,Debit,Nashville,Branch,Doctor,2023-12-28 18:53:29,2024-11-04 08:09:03,Low,0
524.55,39.0,175.0,1.0,8292.75,Debit,El Paso,ATM,Doctor,2023-09-19 16:32:00,2024-11-04 08:07:00,Low,0
535.4,23.0,110.0,1.0,651.8400000000001,Debit,San Diego,Branch,Student,2023-05-12 18:38:11,2024-11-04 08:08:50,Very Low,2
56.84,45.0,185.0,1.0,7977.78,Debit,Raleigh,ATM,Engineer,2023-08-14 17:29:30,2024-11-04 08:09:53,Medium,0
135.94,71.0,258.0,1.0,4710.21,Debit,Houston,Branch,Retired,2023-01-18 16:48:32,2024-11-04 08:10:02,High,1
47.099999999999994,42.0,178.0,1.0,6308.07,Credit,Washington,Branch,Doctor,2023-07-03 17:26:49,2024-11-04 08:09:40,Low,0
124.05000000000001,61.0,220.0,1.0,7009.54,Credit,Albuquerque,Branch,Doctor,2023-10-25 16:50:02,2024-11-04 08:12:09,Medium,1
802.89,19.0,175.0,1.0,1973.63,Debit,Chicago,ATM,Student,2023-08-28 18:32:00,2024-11-04 08:11:17,Very Low,2
193.16,64.0,109.0,1.0,2304.56,Debit,Charlotte,ATM,Retired,2023-04-06 16:41:31,2024-11-04 08:07:13,High,1
541.52,48.0,161.0,1.0,6087.24,Credit,Indianapolis,Branch,Engineer,2023-06-28 17:47:15,2024-11-04 08:08:36,Medium,1
20.170000000000016,77.0,86.0,1.0,3869.37,Debit,San Antonio,ATM,Retired,2023-01-02 16:45:05,2024-11-04 08:08:39,High,1
35.98000000000002,40.0,133.0,1.0,11147.34,Credit,Nashville,Branch,Doctor,2023-08-17 16:14:47,2024-11-04 08:06:59,Low,0
273.24,51.0,173.0,1.0,2202.21,Debit,Fresno,Branch,Retired,2023-12-12 16:56:18,2024-11-04 08:10:05,Medium,1
663.45,67.0,147.0,1.0,5897.29,Debit,Albuquerque,ATM,Retired,2023-12-12 17:20:46,2024-11-04 08:11:40,High,1
343.86,57.0,70.0,1.0,3278.65,Debit,Charlotte,Branch,Engineer,2023-02-13 16:44:51,2024-11-04 08:09:48,Medium,1
75.43,77.0,266.0,1.0,1441.8599999999997,Debit,Fresno,ATM,Retired,2023-08-14 16:01:57,2024-11-04 08:11:19,High,1
414.64,32.0,74.0,1.0,7253.22,,Mesa,Branch,Doctor,2023-04-03 16:27:24,2024-11-04 08:09:17,Low,0
86.79000000000002,33.0,166.0,1.0,8795.37,Debit,Fort Worth,Branch,Doctor,2023-01-23 16:31:30,2024-11-04 08:07:48,Low,0
14.100000000000023,45.0,73.0,1.0,6949.21,Debit,Louisville,Branch,Engineer,2023-12-25 17:13:46,2024-11-04 08:08:16,Medium,0
63.329999999999956,23.0,124.0,1.0,792.3299999999999,Credit,Louisville,Branch,Student,2023-12-26 17:10:01,2024-11-04 08:12:02,Very Low,2
606.27,29.0,42.0,1.0,9668.78,Debit,Louisville,Branch,Doctor,2023-06-22 17:05:42,2024-11-04 08:09:33,Low,0
4.470000000000027,27.0,132.0,1.0,1381.75,Debit,Baltimore,Branch,Student,2023-08-14 16:20:49,2024-11-04 08:10:24,Low,2
289.01,66.0,96.0,1.0,4226.26,Debit,Miami,Online,Retired,2023-08-28 16:41:21,2024-11-04 08:08:12,High,1
338.69,18.0,169.0,1.0,1137.8899999999999,Debit,Virginia Beach,Branch,Student,2023-10-23 18:46:51,2024-11-04 08:06:32,Very Low,2
97.73000000000002,69.0,156.0,1.0,7885.21,Debit,Sacramento,Branch,Doctor,2023-05-29 17:55:23,2024-11-04 08:08:27,High,1
27.610000000000014,54.0,26.0,1.0,3679.64,Credit,Fort Worth,ATM,Retired,2023-03-10 16:28:07,2024-11-04 08:09:16,Medium,1
284.17,51.0,189.0,1.0,3479.56,Debit,Memphis,ATM,Retired,2023-05-24 16:02:39,2024-11-04 08:08:05,Medium,1
76.20999999999998,22.0,69.0,1.0,664.9300000000003,Debit,Los Angeles,Branch,Student,2023-01-10 16:41:42,2024-11-04 08:10:44,Very Low,2
211.36,69.0,292.0,1.0,624.0900000000001,Credit,Denver,Branch,Doctor,2023-11-20 17:51:05,2024-11-04 08:08:26,High,1
584.51,74.0,76.0,1.0,3254.56,Debit,Denver,ATM,Retired,2023-08-25 17:47:07,2024-11-04 08:08:49,High,1
432.18,18.0,162.0,1.0,678.8299999999999,Debit,Las Vegas,Branch,Student,2023-05-19 16:31:11,2024-11-04 08:08:30,Very Low,2
134.55,59.0,165.0,1.0,14852.42,Debit,San Jose,Online,Doctor,2023-10-09 16:44:50,2024-11-04 08:08:25,Medium,0
61.66,26.0,86.0,1.0,5705.4,Debit,Sacramento,ATM,Student,2023-02-10 16:34:00,2024-11-04 08:06:48,Very Low,2
12.350000000000023,25.0,22.0,1.0,1846.85,Debit,Fresno,Branch,Student,2023-02-06 18:39:50,2024-11-04 08:11:12,Very Low,2
213.25,25.0,63.0,1.0,677.79,Debit,San Francisco,Branch,Student,2023-02-23 17:30:07,2024-11-04 08:08:03,Very Low,2
34.93000000000001,31.0,72.0,1.0,2810.37,Debit,Columbus,Branch,Engineer,2023-10-16 16:11:52,2024-11-04 08:11:12,Low,2
335.68,24.0,142.0,1.0,1188.9500000000003,Debit,Tucson,Online,Student,2023-11-06 17:20:40,2024-11-04 08:11:20,Very Low,2
423.96,43.0,75.0,1.0,8374.38,Debit,San Diego,ATM,Doctor,2023-01-30 18:50:14,2024-11-04 08:08:41,Low,0
220.82,42.0,31.0,1.0,4298.13,Debit,Louisville,Branch,Engineer,2023-12-29 16:30:53,2024-11-04 08:08:24,Low,1
717.36,22.0,138.0,1.0,514.8800000000001,Credit,,Online,Student,2023-01-02 17:00:33,2024-11-04 08:09:39,Very Low,2
406.12,42.0,106.0,1.0,10501.53,Debit,Houston,ATM,Doctor,2023-08-03 17:32:39,2024-11-04 08:11:29,Low,0
427.83,47.0,29.000000000000014,1.0,3293.06,Debit,Phoenix,ATM,Engineer,2023-05-10 17:02:51,2024-11-04 08:09:49,Medium,1
416.62,26.0,67.0,1.0,9700.9,Credit,Baltimore,Online,Student,2023-03-06 17:26:59,2024-11-04 08:11:23,Very Low,0
21.899999999999977,28.0,30.0,1.0,1052.2700000000004,Debit,Phoenix,ATM,Student,2023-04-10 17:04:28,2024-11-04 08:11:15,Low,2
717.74,42.0,112.0,1.0,8375.16,Credit,Sacramento,Online,Engineer,2023-12-08 16:51:28,2024-11-04 08:10:43,Low,0
393.68,55.0,141.0,1.0,10135.88,Debit,San Diego,ATM,Doctor,2023-09-18 16:40:55,2024-11-04 08:07:00,Medium,0
281.91,25.0,269.0,1.0,225.52999999999975,Debit,Denver,Branch,Student,2023-01-12 17:10:03,2024-11-04 08:07:24,Very Low,2
239.85,70.0,50.0,1.0,1477.63,Debit,Tucson,ATM,Retired,2023-01-26 16:17:52,2024-11-04 08:07:51,High,1
237.84,26.0,16.0,1.0,8932.39,Debit,Nashville,Branch,Student,2023-09-22 17:40:23,2024-11-04 08:09:29,Very Low,0
459.29,64.0,109.0,1.0,1006.1199999999999,Credit,Kansas City,Online,Retired,2023-01-26 18:07:00,2024-11-04 08:11:08,High,1
196.49,41.0,65.0,1.0,7516.56,Debit,Oklahoma City,Branch,Engineer,2023-12-22 17:31:59,2024-11-04 08:09:30,Low,0
344.87,58.0,25.0,1.0,7447.44,Debit,Houston,Branch,Retired,2023-08-28 17:59:32,2024-11-04 08:11:21,Medium,1
129.62000000000003,23.0,124.0,1.0,620.2799999999997,Credit,San Jose,ATM,Student,2023-07-06 16:47:00,2024-11-04 08:06:51,Very Low,2
16.529999999999973,21.0,220.0,1.0,707.9499999999998,Debit,Houston,ATM,Student,2023-07-24 17:07:27,2024-11-04 08:08:29,Very Low,2
277.02,46.0,227.0,1.0,8586.38,Credit,Denver,ATM,Doctor,2023-11-13 16:16:48,2024-11-04 08:09:56,Medium,0
13.019999999999982,51.0,42.0,1.0,6076.45,Debit,Charlotte,Branch,Doctor,2023-06-14 16:24:08,2024-11-04 08:11:43,Medium,1
199.02,22.0,185.0,1.0,793.6300000000001,Debit,Memphis,ATM,Student,2023-01-30 17:36:54,2024-11-04 08:08:22,Very Low,2
684.5,29.0,76.0,1.0,6258.63,Debit,Fort Worth,Branch,Doctor,2023-07-31 18:52:14,2024-11-04 08:10:14,Low,2
45.920000000000016,26.0,23.0,1.0,544.5599999999995,Debit,Nashville,ATM,Student,2023-06-19 17:25:35,2024-11-04 08:06:32,Very Low,2
761.73,19.0,27.0,1.0,151.27999999999975,Debit,Columbus,ATM,Student,2023-09-11 17:15:04,2024-11-04 08:09:23,Very Low,2
331.38,42.0,122.0,1.0,844.5500000000002,Debit,Miami,ATM,Engineer,2023-05-30 17:13:38,2024-11-04 08:08:38,Low,2
602.8,60.0,173.0,1.0,7417.69,Debit,Baltimore,Branch,Retired,2023-03-20 17:25:15,2024-11-04 08:10:57,Medium,1
64.12,57.0,222.0,1.0,1029.0900000000006,Credit,Indianapolis,Branch,Doctor,2023-08-10 17:12:55,2024-11-04 08:09:39,Medium,1
57.379999999999995,28.0,86.0,1.0,899.5200000000004,Debit,Kansas City,Online,Student,2023-02-13 18:27:34,2024-11-04 08:08:31,Low,2
94.64000000000001,28.0,144.0,1.0,586.7600000000002,Credit,New York,ATM,Student,2023-05-15 18:30:55,2024-11-04 08:08:50,Low,2
155.56,19.0,64.0,1.0,129.78999999999996,Credit,Austin,Branch,Student,2023-04-24 16:07:53,2024-11-04 08:07:46,Very Low,2
301.39,47.0,104.0,1.0,10548.58,Credit,Denver,Online,Doctor,2023-07-04 16:21:12,2024-11-04 08:07:22,Medium,0
136.31,74.0,65.0,1.0,4384.95,Debit,Nashville,Online,Retired,2023-10-30 16:38:14,2024-11-04 08:08:41,High,1
4.389999999999986,26.0,63.0,1.0,1429.6099999999997,Debit,Philadelphia,ATM,Student,2023-06-12 16:03:42,2024-11-04 08:11:48,Very Low,2
429.25,29.0,107.0,1.0,5019.68,Debit,Seattle,Online,Engineer,2023-06-12 16:26:36,2024-11-04 08:08:36,Low,2
138.54,60.0,93.0,1.0,8274.77,Credit,Austin,Branch,Engineer,2023-01-03 17:56:37,2024-11-04 08:09:05,Medium,1
33.02999999999997,21.0,27.999999999999986,1.0,935.8800000000001,Debit,Washington,Branch,Student,2023-08-10 16:58:10,2024-11-04 08:09:57,Very Low,2
76.38999999999999,30.0,80.0,1.0,11584.32,Debit,Sacramento,Online,Doctor,2023-02-27 16:28:23,2024-11-04 08:10:59,Low,0
25.319999999999993,19.0,25.0,1.0,1642.3400000000001,Debit,Oklahoma City,ATM,Student,2023-03-07 17:49:13,2024-11-04 08:09:29,Very Low,2
330.91,36.0,27.999999999999986,1.0,6481.35,Debit,Kansas City,ATM,Engineer,2023-03-06 17:25:20,2024-11-04 08:11:10,Low,0
153.55,37.0,16.0,1.0,5619.91,Debit,Denver,Online,Doctor,2023-11-08 17:53:52,2024-11-04 08:07:38,Low,0
217.61,27.0,120.0,1.0,1661.1,Debit,Omaha,Online,Student,2023-02-28 17:34:08,2024-11-04 08:11:11,Low,2
131.69,53.0,59.0,1.0,2958.43,Credit,Denver,Branch,Engineer,2023-10-16 16:22:32,2024-11-04 08:07:03,Medium,1
68.49000000000001,67.0,49.0,1.0,6683.31,Debit,Nashville,Online,Retired,2023-10-25 17:37:30,2024-11-04 08:10:51,High,1
470.62,57.0,127.0,1.0,12470.62,Debit,Tucson,Branch,Doctor,2023-02-27 17:52:43,2024-11-04 08:06:42,Medium,0
385.35,38.0,269.0,1.0,5184.13,Debit,Miami,Branch,Doctor,2023-10-03 17:14:49,2024-11-04 08:12:12,Low,2
74.72,26.0,132.0,1.0,165.75,Debit,Phoenix,Online,Student,2023-07-25 18:58:19,2024-11-04 08:10:19,Very Low,2
352.03,27.0,219.0,1.0,4846.68,Credit,Phoenix,Online,Student,,2024-11-04 08:11:14,Low,2
275.87,25.0,112.0,1.0,1697.58,Debit,Seattle,ATM,Student,2023-08-28 18:27:59,2024-11-04 08:07:09,Very Low,2
90.94,63.0,56.0,1.0,3896.08,Credit,Colorado Springs,ATM,Retired,2023-11-24 17:55:11,2024-11-04 08:12:21,High,1
206.25,74.0,56.0,1.0,3651.07,Debit,Baltimore,ATM,Retired,2023-10-03 16:22:49,2024-11-04 08:07:59,High,1
116.75999999999999,51.0,212.0,1.0,4480.43,Debit,Philadelphia,ATM,Engineer,2023-01-16 16:55:13,2024-11-04 08:07:09,Medium,1
91.5,47.0,77.0,1.0,667.6599999999999,Debit,Omaha,ATM,Doctor,2023-03-27 16:26:42,2024-11-04 08:07:56,Medium,2
489.31,43.0,36.0,1.0,5595.22,Debit,Louisville,Branch,Engineer,2023-04-03 16:34:10,2024-11-04 08:12:22,Low,1
414.49,58.0,108.0,1.0,12709.58,Credit,Phoenix,Online,Doctor,2023-02-13 16:03:33,2024-11-04 08:09:08,Medium,0
315.13,30.0,143.0,1.0,6570.94,Debit,Omaha,Branch,Engineer,2023-12-05 16:04:34,2024-11-04 08:07:21,Low,0
28.379999999999995,45.0,260.0,1.0,8892.62,Debit,Tucson,Branch,Doctor,2023-10-03 16:39:18,2024-11-04 08:09:52,Medium,0
456.05,68.0,20.0,1.0,11729.51,Debit,Detroit,Branch,Doctor,2023-03-17 17:03:03,2024-11-04 08:10:37,High,0
277.22,35.0,41.0,1.0,12104.51,Debit,Kansas City,Branch,Doctor,2023-08-17 17:10:25,2024-11-04 08:07:27,Low,0
54.84,52.0,124.0,1.0,3495.51,Debit,Kansas City,Online,Retired,2023-05-08 16:48:31,2024-11-04 08:11:44,Medium,1
29.920000000000016,68.0,63.0,1.0,7855.01,Credit,Denver,Online,Doctor,2024-01-01 16:25:13,2024-11-04 08:10:15,High,1
133.06,35.0,143.0,1.0,8843.44,Debit,Las Vegas,Online,Engineer,2023-02-03 17:00:39,2024-11-04 08:09:53,Low,0
332.06,29.0,221.0,1.0,11826.52,Debit,Seattle,ATM,Doctor,2023-06-21 16:38:54,2024-11-04 08:06:23,Low,0
14.339999999999975,67.0,24.0,1.0,7932.51,Credit,Memphis,Online,Retired,2023-10-17 17:51:19,2024-11-04 08:07:06,High,1
468.32,69.0,152.0,1.0,4710.04,Debit,Fresno,Online,Retired,2023-06-08 16:20:29,2024-11-04 08:06:47,High,1
582.17,57.0,135.0,1.0,4734.110000000001,Debit,Tucson,Branch,Engineer,2023-12-07 16:02:47,2024-11-04 08:08:05,Medium,1
245.62,23.0,127.0,1.0,1879.8199999999997,Debit,San Antonio,Branch,Student,2023-12-15 17:01:58,2024-11-04 08:08:30,Very Low,2
83.59999999999997,47.0,192.0,1.0,13899.24,Debit,San Jose,ATM,Doctor,2023-12-29 18:29:23,2024-11-04 08:09:19,Medium,0
331.22,61.0,161.0,1.0,12613.25,Credit,Oklahoma City,Branch,Doctor,2023-05-25 16:27:17,2024-11-04 08:12:21,Medium,0
57.49000000000001,24.0,177.0,1.0,765.1499999999996,Credit,Detroit,Online,Student,2023-11-16 18:09:35,2024-11-04 08:11:34,Very Low,2
85.57999999999998,55.0,60.0,1.0,4734.110000000001,Debit,Fort Worth,ATM,Engineer,2023-11-23 17:17:59,2024-11-04 08:07:49,Medium,1
157.56,43.0,159.0,1.0,7541.16,Debit,Indianapolis,Branch,Doctor,2023-04-11 17:06:47,2024-11-04 08:07:45,Low,0
230.3,46.0,24.0,1.0,8356.88,Debit,Colorado Springs,Online,Engineer,2023-02-24 16:57:24,2024-11-04 08:08:21,Medium,0
305.92,72.0,88.0,1.0,1445.4700000000003,Debit,El Paso,ATM,Retired,2023-12-06 16:42:18,2024-11-04 08:08:28,High,1
116.32999999999998,27.0,144.0,1.0,1696.15,Debit,Fresno,Branch,Student,2023-02-17 16:37:06,2024-11-04 08:08:42,Low,2
537.71,19.0,175.0,1.0,1806.08,Credit,Mesa,Online,Student,2023-04-04 16:07:04,2024-11-04 08:07:22,Very Low,2
538.17,27.0,252.0,1.0,5908.04,Credit,Washington,Branch,Engineer,2023-09-26 17:27:17,2024-11-04 08:10:25,Low,2
219.44,42.0,23.0,1.0,4207.27,Debit,Washington,Online,Engineer,2023-07-20 18:13:07,2024-11-04 08:09:38,Low,1
61.620000000000005,57.0,19.0,1.0,8365.37,Debit,Miami,Online,Doctor,2023-10-09 16:01:25,2024-11-04 08:12:02,Medium,0
58.77000000000001,27.0,191.0,1.0,7261.7,Debit,Memphis,Online,Engineer,2023-07-13 16:35:37,2024-11-04 08:06:39,Low,0
538.13,62.0,165.0,1.0,5008.59,Debit,,ATM,Retired,2023-09-07 17:44:26,2024-11-04 08:12:13,Medium,1
177.05,24.0,235.0,1.0,4287.82,Debit,Philadelphia,Branch,Student,2023-08-29 16:22:40,2024-11-04 08:06:55,Very Low,2
719.76,19.0,190.0,1.0,690.5200000000004,Debit,San Francisco,Branch,Student,2023-03-30 17:50:23,2024-11-04 08:11:25,Very Low,2
163.22,26.0,217.0,1.0,1788.27,Debit,Miami,Online,Student,2023-04-06 18:06:12,2024-11-04 08:07:56,Very Low,2
242.85,42.0,93.0,1.0,4672.8,Debit,,Online,Engineer,2023-10-23 16:19:39,2024-11-04 08:10:22,Low,1
291.22,41.0,100.0,1.0,3677.63,Credit,Baltimore,Online,Engineer,2023-11-03 16:45:25,2024-11-04 08:09:36,Low,2
56.52000000000001,42.0,152.0,1.0,6911.2,Debit,Omaha,ATM,Engineer,2023-12-04 16:08:59,2024-11-04 08:08:50,Low,0
195.8,39.0,186.0,1.0,12027.68,Debit,Raleigh,Online,Doctor,2023-02-28 17:37:48,2024-11-04 08:06:59,Low,0
66.75999999999999,36.0,44.0,1.0,184.72000000000025,Credit,Austin,Branch,Doctor,2023-04-24 18:29:26,2024-11-04 08:10:58,Low,2
190.9,28.0,40.0,1.0,101.25,Debit,,Online,Student,2023-10-09 16:17:07,2024-11-04 08:10:27,Low,2
106.99000000000001,38.0,152.0,1.0,5771.4,Debit,Omaha,Branch,Engineer,2023-11-24 17:00:27,2024-11-04 08:10:43,Low,0
107.09999999999997,25.0,175.0,1.0,193.80000000000018,Credit,Philadelphia,Online,Student,2023-06-16 16:41:13,2024-11-04 08:11:33,Very Low,2
430.83,18.0,292.0,1.0,941.4899999999998,Debit,Los Angeles,Branch,Student,2023-08-14 16:09:21,2024-11-04 08:07:49,Very Low,2
235.34,26.0,68.0,1.0,566.8299999999999,Debit,Washington,Branch,Student,2023-10-16 16:13:57,2024-11-04 08:12:01,Very Low,2
86.35,52.0,24.0,1.0,1550.48,Credit,Indianapolis,Branch,Retired,2023-09-04 17:17:40,2024-11-04 08:10:10,Medium,1
337.99,70.0,115.0,1.0,9038.63,Debit,Colorado Springs,ATM,Doctor,2023-03-02 16:41:57,2024-11-04 08:06:36,High,1
577.13,40.0,66.0,1.0,6640.51,Credit,San Jose,Branch,Engineer,2023-09-27 16:50:01,2024-11-04 08:08:42,Low,0
213.33,52.0,161.0,1.0,5400.44,Debit,Omaha,ATM,Retired,2023-08-28 16:41:57,2024-11-04 08:12:15,Medium,1
54.52000000000004,32.0,164.0,1.0,6980.98,Debit,Indianapolis,Branch,Doctor,2023-03-02 17:32:19,2024-11-04 08:09:06,Low,0
100.13,45.0,168.0,1.0,5209.16,Debit,Denver,Branch,Doctor,2023-12-11 16:40:52,2024-11-04 08:11:08,Medium,1
883.92,53.0,129.0,1.0,2342.64,Credit,Tucson,Online,Retired,2023-11-03 16:08:00,2024-11-04 08:11:08,Medium,1
69.80000000000001,27.0,138.0,1.0,136.77000000000044,Credit,New York,Branch,Student,2023-05-02 16:01:04,2024-11-04 08:09:01,Low,2
768.94,64.0,53.0,1.0,6860.18,Debit,Indianapolis,Branch,Retired,2023-10-11 17:36:16,2024-11-04 08:07:37,High,1
179.62,24.0,119.0,1.0,409.2600000000002,Debit,Tucson,Online,Student,2023-11-15 16:00:38,2024-11-04 08:11:42,Very Low,2
425.91,23.0,47.0,1.0,383.5799999999999,Debit,Jacksonville,ATM,Student,2023-03-24 16:34:27,2024-11-04 08:07:14,Very Low,2
263.34,64.0,55.0,1.0,2411.02,Debit,Denver,ATM,Retired,2023-03-08 17:43:41,2024-11-04 08:11:16,High,1
113.03,36.0,12.0,1.0,6756.13,Credit,Tucson,Online,Doctor,2023-03-15 17:53:09,2024-11-04 08:08:48,Low,0
11.019999999999982,42.0,42.0,1.0,7879.66,Debit,Austin,Online,Doctor,2023-07-31 17:49:23,2024-11-04 08:07:22,Low,0
865.17,24.0,161.0,1.0,9297.5,Debit,Houston,Branch,Student,2023-12-07 17:13:16,2024-11-04 08:10:13,Very Low,0
152.0,51.0,63.0,1.0,7531.43,Debit,Albuquerque,ATM,Engineer,2023-12-18 18:11:24,2024-11-04 08:07:25,Medium,0
270.39,25.0,104.0,1.0,899.1499999999996,Debit,Jacksonville,ATM,Student,2023-06-12 17:30:53,2024-11-04 08:07:39,Very Low,2
246.41,54.0,23.0,1.0,1431.6,Debit,Detroit,ATM,Retired,2023-05-26 17:10:40,2024-11-04 08:12:12,Medium,1
336.84,22.0,100.0,1.0,4500.26,Debit,,ATM,Student,2023-03-07 17:24:45,2024-11-04 08:09:58,Very Low,2
261.45,50.0,96.0,1.0,6735.74,Credit,Oklahoma City,Online,Engineer,2023-10-27 17:02:06,2024-11-04 08:09:11,Medium,1
99.98000000000002,73.0,152.0,1.0,3037.97,Credit,Washington,Online,Retired,2023-03-30 16:52:05,2024-11-04 08:07:59,High,1
400.69,32.0,26.0,1.0,9040.33,Debit,Las Vegas,Online,Engineer,2023-04-03 16:19:59,2024-11-04 08:07:57,Low,0
411.47,26.0,120.0,1.0,796.6300000000001,Debit,Fort Worth,ATM,Student,2023-12-25 16:25:42,2024-11-04 08:11:11,Very Low,2
204.63,52.0,92.0,1.0,9199.52,Debit,Las Vegas,Online,Engineer,2023-06-21 17:48:16,2024-11-04 08:09:54,Medium,0
421.56,53.0,144.0,1.0,8037.87,Debit,San Jose,Online,Engineer,2023-07-18 17:56:55,2024-11-04 08:10:58,Medium,0
193.38,18.0,285.0,1.0,1081.79,Debit,Memphis,ATM,Student,2023-07-20 16:05:11,2024-11-04 08:10:56,Very Low,2
